Key,period,Source_Country_code,destination_Country_code,Currency_Code,Fact_Type,Fact,Source
2018_1Q-JPN-BRA-JPY,2018_1Q,JPN,BRA,JPY,Average total cost % of sending the equivialent of $200 USD,11.76190476,World Bank
2018_1Q-JPN-CHN-JPY,2018_1Q,JPN,CHN,JPY,Average total cost % of sending the equivialent of $200 USD,9.3125,World Bank
2018_1Q-JPN-IDN-JPY,2018_1Q,JPN,IDN,JPY,Average total cost % of sending the equivialent of $200 USD,8.176470588,World Bank
2018_1Q-JPN-IND-JPY,2018_1Q,JPN,IND,JPY,Average total cost % of sending the equivialent of $200 USD,13.38461538,World Bank
2018_1Q-JPN-PHL-JPY,2018_1Q,JPN,PHL,JPY,Average total cost % of sending the equivialent of $200 USD,9.333333333,World Bank
2018_1Q-JPN-THA-JPY,2018_1Q,JPN,THA,JPY,Average total cost % of sending the equivialent of $200 USD,10.07142857,World Bank
2018_1Q-JPN-VNM-JPY,2018_1Q,JPN,VNM,JPY,Average total cost % of sending the equivialent of $200 USD,7.5,World Bank
2018_1Q-KEN-RWA-KES,2018_1Q,KEN,RWA,KES,Average total cost % of sending the equivialent of $200 USD,10.4,World Bank
2018_1Q-KEN-SSD-KES,2018_1Q,KEN,SSD,KES,Average total cost % of sending the equivialent of $200 USD,11.4,World Bank
2018_1Q-KEN-TZA-KES,2018_1Q,KEN,TZA,KES,Average total cost % of sending the equivialent of $200 USD,9.642857143,World Bank
2018_1Q-KEN-UGA-KES,2018_1Q,KEN,UGA,KES,Average total cost % of sending the equivialent of $200 USD,9.642857143,World Bank
2018_1Q-KOR-CHN-KRW,2018_1Q,KOR,CHN,KRW,Average total cost % of sending the equivialent of $200 USD,5.608695652,World Bank
2018_1Q-KOR-VNM-KRW,2018_1Q,KOR,VNM,KRW,Average total cost % of sending the equivialent of $200 USD,4.8,World Bank
2018_1Q-KWT-BGD-KWD,2018_1Q,KWT,BGD,KWD,Average total cost % of sending the equivialent of $200 USD,2.555555556,World Bank
2018_1Q-KWT-EGY-KWD,2018_1Q,KWT,EGY,KWD,Average total cost % of sending the equivialent of $200 USD,3.571428571,World Bank
2018_1Q-KWT-IND-KWD,2018_1Q,KWT,IND,KWD,Average total cost % of sending the equivialent of $200 USD,2.8,World Bank
2018_1Q-KWT-JOR-KWD,2018_1Q,KWT,JOR,KWD,Average total cost % of sending the equivialent of $200 USD,6.375,World Bank
2018_1Q-KWT-PAK-KWD,2018_1Q,KWT,PAK,KWD,Average total cost % of sending the equivialent of $200 USD,1.875,World Bank
2018_1Q-KWT-PHL-KWD,2018_1Q,KWT,PHL,KWD,Average total cost % of sending the equivialent of $200 USD,2.7,World Bank
2018_1Q-MYS-BGD-MYR,2018_1Q,MYS,BGD,MYR,Average total cost % of sending the equivialent of $200 USD,3.64,World Bank
2018_1Q-MYS-CHN-MYR,2018_1Q,MYS,CHN,MYR,Average total cost % of sending the equivialent of $200 USD,5.375,World Bank
2018_1Q-MYS-IDN-MYR,2018_1Q,MYS,IDN,MYR,Average total cost % of sending the equivialent of $200 USD,8.541666667,World Bank
2018_1Q-MYS-IND-MYR,2018_1Q,MYS,IND,MYR,Average total cost % of sending the equivialent of $200 USD,3.428571429,World Bank
2018_1Q-MYS-MMR-MYR,2018_1Q,MYS,MMR,MYR,Average total cost % of sending the equivialent of $200 USD,4,World Bank
2018_1Q-MYS-NPL-MYR,2018_1Q,MYS,NPL,MYR,Average total cost % of sending the equivialent of $200 USD,4,World Bank
2018_1Q-MYS-PHL-MYR,2018_1Q,MYS,PHL,MYR,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2018_1Q-MYS-THA-MYR,2018_1Q,MYS,THA,MYR,Average total cost % of sending the equivialent of $200 USD,7.444444444,World Bank
2018_1Q-MYS-VNM-MYR,2018_1Q,MYS,VNM,MYR,Average total cost % of sending the equivialent of $200 USD,6.75,World Bank
2018_1Q-NGA-BEN-NGN,2018_1Q,NGA,BEN,NGN,Average total cost % of sending the equivialent of $200 USD,12,World Bank
2018_1Q-NGA-MLI-NGN,2018_1Q,NGA,MLI,NGN,Average total cost % of sending the equivialent of $200 USD,12,World Bank
2018_1Q-NGA-TGO-NGN,2018_1Q,NGA,TGO,NGN,Average total cost % of sending the equivialent of $200 USD,12,World Bank
2018_1Q-NLD-DOM-EUR,2018_1Q,NLD,DOM,EUR,Average total cost % of sending the equivialent of $200 USD,7.454545455,World Bank
2018_1Q-NLD-GHA-EUR,2018_1Q,NLD,GHA,EUR,Average total cost % of sending the equivialent of $200 USD,6.909090909,World Bank
2018_1Q-NLD-IDN-EUR,2018_1Q,NLD,IDN,EUR,Average total cost % of sending the equivialent of $200 USD,8.75,World Bank
2018_1Q-NLD-MAR-EUR,2018_1Q,NLD,MAR,EUR,Average total cost % of sending the equivialent of $200 USD,6.363636364,World Bank
2018_1Q-NLD-NGA-EUR,2018_1Q,NLD,NGA,EUR,Average total cost % of sending the equivialent of $200 USD,6.375,World Bank
2018_1Q-NLD-SOM-EUR,2018_1Q,NLD,SOM,EUR,Average total cost % of sending the equivialent of $200 USD,6.666666667,World Bank
2018_1Q-NLD-SUR-EUR,2018_1Q,NLD,SUR,EUR,Average total cost % of sending the equivialent of $200 USD,6.166666667,World Bank
2018_1Q-NLD-TUR-EUR,2018_1Q,NLD,TUR,EUR,Average total cost % of sending the equivialent of $200 USD,7.090909091,World Bank
2018_1Q-NOR-PAK-NOK,2018_1Q,NOR,PAK,NOK,Average total cost % of sending the equivialent of $200 USD,6.090909091,World Bank
2018_1Q-NOR-POL-NOK,2018_1Q,NOR,POL,NOK,Average total cost % of sending the equivialent of $200 USD,6.083333333,World Bank
2018_1Q-NZL-CHN-NZD,2018_1Q,NZL,CHN,NZD,Average total cost % of sending the equivialent of $200 USD,4.125,World Bank
2018_1Q-NZL-FJI-NZD,2018_1Q,NZL,FJI,NZD,Average total cost % of sending the equivialent of $200 USD,9.56,World Bank
2018_1Q-NZL-IND-NZD,2018_1Q,NZL,IND,NZD,Average total cost % of sending the equivialent of $200 USD,6.75862069,World Bank
2018_1Q-NZL-PHL-NZD,2018_1Q,NZL,PHL,NZD,Average total cost % of sending the equivialent of $200 USD,7.347826087,World Bank
2018_1Q-NZL-TON-NZD,2018_1Q,NZL,TON,NZD,Average total cost % of sending the equivialent of $200 USD,8.421052632,World Bank
2018_1Q-NZL-VNM-NZD,2018_1Q,NZL,VNM,NZD,Average total cost % of sending the equivialent of $200 USD,8.136363636,World Bank
2018_1Q-NZL-VUT-NZD,2018_1Q,NZL,VUT,NZD,Average total cost % of sending the equivialent of $200 USD,11.46153846,World Bank
2018_1Q-NZL-WSM-NZD,2018_1Q,NZL,WSM,NZD,Average total cost % of sending the equivialent of $200 USD,10.04166667,World Bank
2018_1Q-OMN-BGD-OMR,2018_1Q,OMN,BGD,OMR,Average total cost % of sending the equivialent of $200 USD,4.125,World Bank
2018_1Q-OMN-IND-OMR,2018_1Q,OMN,IND,OMR,Average total cost % of sending the equivialent of $200 USD,3.555555556,World Bank
2018_1Q-OMN-JOR-OMR,2018_1Q,OMN,JOR,OMR,Average total cost % of sending the equivialent of $200 USD,3.75,World Bank
2018_1Q-OMN-LKA-OMR,2018_1Q,OMN,LKA,OMR,Average total cost % of sending the equivialent of $200 USD,3.75,World Bank
2018_1Q-OMN-NPL-OMR,2018_1Q,OMN,NPL,OMR,Average total cost % of sending the equivialent of $200 USD,3.857142857,World Bank
2018_1Q-OMN-PAK-OMR,2018_1Q,OMN,PAK,OMR,Average total cost % of sending the equivialent of $200 USD,3.333333333,World Bank
2018_1Q-PAK-AFG-PKR,2018_1Q,PAK,AFG,PKR,Average total cost % of sending the equivialent of $200 USD,8.571428571,World Bank
2018_1Q-PAK-BGD-PKR,2018_1Q,PAK,BGD,PKR,Average total cost % of sending the equivialent of $200 USD,9.571428571,World Bank
2018_1Q-PRT-BRA-EUR,2018_1Q,PRT,BRA,EUR,Average total cost % of sending the equivialent of $200 USD,6.909090909,World Bank
2018_1Q-PRT-CPV-EUR,2018_1Q,PRT,CPV,EUR,Average total cost % of sending the equivialent of $200 USD,9,World Bank
2018_1Q-PRT-MOZ-EUR,2018_1Q,PRT,MOZ,EUR,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2018_1Q-QAT-BGD-QAR,2018_1Q,QAT,BGD,QAR,Average total cost % of sending the equivialent of $200 USD,6.125,World Bank
2018_1Q-QAT-EGY-QAR,2018_1Q,QAT,EGY,QAR,Average total cost % of sending the equivialent of $200 USD,6.083333333,World Bank
2018_1Q-QAT-IND-QAR,2018_1Q,QAT,IND,QAR,Average total cost % of sending the equivialent of $200 USD,5.75,World Bank
2018_1Q-QAT-JOR-QAR,2018_1Q,QAT,JOR,QAR,Average total cost % of sending the equivialent of $200 USD,4.461538462,World Bank
2018_1Q-QAT-LKA-QAR,2018_1Q,QAT,LKA,QAR,Average total cost % of sending the equivialent of $200 USD,4.111111111,World Bank
2018_1Q-QAT-NPL-QAR,2018_1Q,QAT,NPL,QAR,Average total cost % of sending the equivialent of $200 USD,6.076923077,World Bank
2018_1Q-QAT-PAK-QAR,2018_1Q,QAT,PAK,QAR,Average total cost % of sending the equivialent of $200 USD,4.333333333,World Bank
2018_1Q-QAT-PHL-QAR,2018_1Q,QAT,PHL,QAR,Average total cost % of sending the equivialent of $200 USD,4.428571429,World Bank
2018_1Q-QAT-SDN-QAR,2018_1Q,QAT,SDN,QAR,Average total cost % of sending the equivialent of $200 USD,8.4,World Bank
2018_1Q-RUS-ARM-RUB,2018_1Q,RUS,ARM,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-AZE-RUB,2018_1Q,RUS,AZE,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-BLR-RUB,2018_1Q,RUS,BLR,RUB,Average total cost % of sending the equivialent of $200 USD,1.166666667,World Bank
2018_1Q-RUS-EST-RUB,2018_1Q,RUS,EST,RUB,Average total cost % of sending the equivialent of $200 USD,4.333333333,World Bank
2018_1Q-RUS-GEO-RUB,2018_1Q,RUS,GEO,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-KAZ-RUB,2018_1Q,RUS,KAZ,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-KGZ-RUB,2018_1Q,RUS,KGZ,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-LTU-RUB,2018_1Q,RUS,LTU,RUB,Average total cost % of sending the equivialent of $200 USD,5.5,World Bank
2018_1Q-RUS-LVA-RUB,2018_1Q,RUS,LVA,RUB,Average total cost % of sending the equivialent of $200 USD,4.333333333,World Bank
2018_1Q-RUS-MDA-RUB,2018_1Q,RUS,MDA,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-TJK-RUB,2018_1Q,RUS,TJK,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-UKR-RUB,2018_1Q,RUS,UKR,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2018_1Q-RUS-UZB-RUB,2018_1Q,RUS,UZB,RUB,Average total cost % of sending the equivialent of $200 USD,1.2,World Bank
2018_1Q-RWA-KEN-RWF,2018_1Q,RWA,KEN,RWF,Average total cost % of sending the equivialent of $200 USD,7.222222222,World Bank
2018_1Q-SAU-AFG-SAR,2018_1Q,SAU,AFG,SAR,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2018_1Q-SAU-BGD-SAR,2018_1Q,SAU,BGD,SAR,Average total cost % of sending the equivialent of $200 USD,3.428571429,World Bank
2018_1Q-SAU-EGY-SAR,2018_1Q,SAU,EGY,SAR,Average total cost % of sending the equivialent of $200 USD,7.857142857,World Bank
2018_1Q-SAU-ETH-SAR,2018_1Q,SAU,ETH,SAR,Average total cost % of sending the equivialent of $200 USD,6.333333333,World Bank
2018_1Q-SAU-IDN-SAR,2018_1Q,SAU,IDN,SAR,Average total cost % of sending the equivialent of $200 USD,4.4,World Bank
2018_1Q-SAU-IND-SAR,2018_1Q,SAU,IND,SAR,Average total cost % of sending the equivialent of $200 USD,5.142857143,World Bank
2018_1Q-SAU-JOR-SAR,2018_1Q,SAU,JOR,SAR,Average total cost % of sending the equivialent of $200 USD,6.25,World Bank
2018_1Q-SAU-LBN-SAR,2018_1Q,SAU,LBN,SAR,Average total cost % of sending the equivialent of $200 USD,4.666666667,World Bank
2018_1Q-SAU-LKA-SAR,2018_1Q,SAU,LKA,SAR,Average total cost % of sending the equivialent of $200 USD,3.8,World Bank
2018_1Q-SAU-MMR-SAR,2018_1Q,SAU,MMR,SAR,Average total cost % of sending the equivialent of $200 USD,7,World Bank
2018_1Q-SAU-NPL-SAR,2018_1Q,SAU,NPL,SAR,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2018_1Q-SAU-PAK-SAR,2018_1Q,SAU,PAK,SAR,Average total cost % of sending the equivialent of $200 USD,4,World Bank
2018_1Q-SAU-PHL-SAR,2018_1Q,SAU,PHL,SAR,Average total cost % of sending the equivialent of $200 USD,6.166666667,World Bank
2018_1Q-SAU-SDN-SAR,2018_1Q,SAU,SDN,SAR,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2018_1Q-SAU-SSD-SAR,2018_1Q,SAU,SSD,SAR,Average total cost % of sending the equivialent of $200 USD,10.5,World Bank
2018_1Q-SAU-SYR-SAR,2018_1Q,SAU,SYR,SAR,Average total cost % of sending the equivialent of $200 USD,25,World Bank
2018_1Q-SAU-YEM-SAR,2018_1Q,SAU,YEM,SAR,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2018_1Q-SEN-MLI-CFA,2018_1Q,SEN,MLI,CFA,Average total cost % of sending the equivialent of $200 USD,3.25,World Bank
2018_1Q-SGP-BGD-SGD,2018_1Q,SGP,BGD,SGD,Average total cost % of sending the equivialent of $200 USD,3.166666667,World Bank
2018_1Q-SGP-CHN-SGD,2018_1Q,SGP,CHN,SGD,Average total cost % of sending the equivialent of $200 USD,5.818181818,World Bank
2018_1Q-SGP-IDN-SGD,2018_1Q,SGP,IDN,SGD,Average total cost % of sending the equivialent of $200 USD,4.291666667,World Bank
2018_1Q-SGP-IND-SGD,2018_1Q,SGP,IND,SGD,Average total cost % of sending the equivialent of $200 USD,2.823529412,World Bank
2018_1Q-SGP-LKA-SGD,2018_1Q,SGP,LKA,SGD,Average total cost % of sending the equivialent of $200 USD,3.8,World Bank
2018_1Q-SGP-MYS-SGD,2018_1Q,SGP,MYS,SGD,Average total cost % of sending the equivialent of $200 USD,4.090909091,World Bank
2018_1Q-SGP-PAK-SGD,2018_1Q,SGP,PAK,SGD,Average total cost % of sending the equivialent of $200 USD,10.75,World Bank
2018_1Q-SGP-PHL-SGD,2018_1Q,SGP,PHL,SGD,Average total cost % of sending the equivialent of $200 USD,4.138888889,World Bank
2018_1Q-SGP-THA-SGD,2018_1Q,SGP,THA,SGD,Average total cost % of sending the equivialent of $200 USD,4.733333333,World Bank
2018_1Q-SWE-CHN-SEK,2018_1Q,SWE,CHN,SEK,Average total cost % of sending the equivialent of $200 USD,6.888888889,World Bank
2018_1Q-SWE-IND-SEK,2018_1Q,SWE,IND,SEK,Average total cost % of sending the equivialent of $200 USD,6.285714286,World Bank
2018_1Q-SWE-LBN-SEK,2018_1Q,SWE,LBN,SEK,Average total cost % of sending the equivialent of $200 USD,9.375,World Bank
2018_1Q-SWE-SOM-SEK,2018_1Q,SWE,SOM,SEK,Average total cost % of sending the equivialent of $200 USD,9,World Bank
2018_1Q-THA-CHN-THB,2018_1Q,THA,CHN,THB,Average total cost % of sending the equivialent of $200 USD,16.625,World Bank
2018_1Q-THA-IDN-THB,2018_1Q,THA,IDN,THB,Average total cost % of sending the equivialent of $200 USD,15.5,World Bank
2018_1Q-THA-IND-THB,2018_1Q,THA,IND,THB,Average total cost % of sending the equivialent of $200 USD,14.33333333,World Bank
2018_1Q-THA-KHM-THB,2018_1Q,THA,KHM,THB,Average total cost % of sending the equivialent of $200 USD,16.2,World Bank
2018_1Q-THA-LAO-THB,2018_1Q,THA,LAO,THB,Average total cost % of sending the equivialent of $200 USD,15.55555556,World Bank
2018_1Q-THA-MMR-THB,2018_1Q,THA,MMR,THB,Average total cost % of sending the equivialent of $200 USD,12.375,World Bank
2018_1Q-THA-VNM-THB,2018_1Q,THA,VNM,THB,Average total cost % of sending the equivialent of $200 USD,14.7,World Bank
2018_1Q-TUR-BGR-TRY,2018_1Q,TUR,BGR,TRY,Average total cost % of sending the equivialent of $200 USD,11.41666667,World Bank
2018_1Q-TZA-KEN-TZS,2018_1Q,TZA,KEN,TZS,Average total cost % of sending the equivialent of $200 USD,13.2,World Bank
2018_1Q-TZA-RWA-TZS,2018_1Q,TZA,RWA,TZS,Average total cost % of sending the equivialent of $200 USD,16.76923077,World Bank
2018_1Q-TZA-UGA-TZS,2018_1Q,TZA,UGA,TZS,Average total cost % of sending the equivialent of $200 USD,16.83333333,World Bank
2018_1Q-USA-AFG-USD,2018_1Q,USA,AFG,USD,Average total cost % of sending the equivialent of $200 USD,7.25,World Bank
2018_1Q-USA-ARM-USD,2018_1Q,USA,ARM,USD,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
2018_1Q-USA-BGD-USD,2018_1Q,USA,BGD,USD,Average total cost % of sending the equivialent of $200 USD,4.555555556,World Bank
2018_1Q-USA-BRA-USD,2018_1Q,USA,BRA,USD,Average total cost % of sending the equivialent of $200 USD,5.695652174,World Bank
2018_1Q-USA-CHN-USD,2018_1Q,USA,CHN,USD,Average total cost % of sending the equivialent of $200 USD,5.909090909,World Bank
2018_1Q-USA-COL-USD,2018_1Q,USA,COL,USD,Average total cost % of sending the equivialent of $200 USD,5.291666667,World Bank
2018_1Q-USA-CPV-USD,2018_1Q,USA,CPV,USD,Average total cost % of sending the equivialent of $200 USD,10.875,World Bank
2018_1Q-USA-CRI-USD,2018_1Q,USA,CRI,USD,Average total cost % of sending the equivialent of $200 USD,5.666666667,World Bank
2018_1Q-USA-CUB-USD,2018_1Q,USA,CUB,USD,Average total cost % of sending the equivialent of $200 USD,13.5,World Bank
2018_1Q-USA-DOM-USD,2018_1Q,USA,DOM,USD,Average total cost % of sending the equivialent of $200 USD,7.166666667,World Bank
2018_1Q-USA-ECU-USD,2018_1Q,USA,ECU,USD,Average total cost % of sending the equivialent of $200 USD,3.842105263,World Bank
2018_1Q-USA-EGY-USD,2018_1Q,USA,EGY,USD,Average total cost % of sending the equivialent of $200 USD,6.25,World Bank
2018_1Q-USA-ERI-USD,2018_1Q,USA,ERI,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2018_1Q-USA-ETH-USD,2018_1Q,USA,ETH,USD,Average total cost % of sending the equivialent of $200 USD,5.9,World Bank
2018_1Q-USA-GHA-USD,2018_1Q,USA,GHA,USD,Average total cost % of sending the equivialent of $200 USD,5.933333333,World Bank
2018_1Q-USA-GTM-USD,2018_1Q,USA,GTM,USD,Average total cost % of sending the equivialent of $200 USD,5,World Bank
2018_1Q-USA-GUY-USD,2018_1Q,USA,GUY,USD,Average total cost % of sending the equivialent of $200 USD,7.3,World Bank
2018_1Q-USA-HND-USD,2018_1Q,USA,HND,USD,Average total cost % of sending the equivialent of $200 USD,3.818181818,World Bank
2018_1Q-USA-HTI-USD,2018_1Q,USA,HTI,USD,Average total cost % of sending the equivialent of $200 USD,5.6,World Bank
2018_1Q-USA-IDN-USD,2018_1Q,USA,IDN,USD,Average total cost % of sending the equivialent of $200 USD,8.333333333,World Bank
2018_1Q-USA-IND-USD,2018_1Q,USA,IND,USD,Average total cost % of sending the equivialent of $200 USD,2.461538462,World Bank
2018_1Q-USA-JAM-USD,2018_1Q,USA,JAM,USD,Average total cost % of sending the equivialent of $200 USD,7.461538462,World Bank
2018_1Q-USA-JOR-USD,2018_1Q,USA,JOR,USD,Average total cost % of sending the equivialent of $200 USD,7.7,World Bank
2018_1Q-USA-KEN-USD,2018_1Q,USA,KEN,USD,Average total cost % of sending the equivialent of $200 USD,5.588235294,World Bank
2018_1Q-USA-LBN-USD,2018_1Q,USA,LBN,USD,Average total cost % of sending the equivialent of $200 USD,11.46153846,World Bank
2018_1Q-USA-LBR-USD,2018_1Q,USA,LBR,USD,Average total cost % of sending the equivialent of $200 USD,5.714285714,World Bank
2018_1Q-USA-MEX-USD,2018_1Q,USA,MEX,USD,Average total cost % of sending the equivialent of $200 USD,4.333333333,World Bank
2018_1Q-USA-NGA-USD,2018_1Q,USA,NGA,USD,Average total cost % of sending the equivialent of $200 USD,5.777777778,World Bank
2018_1Q-USA-NIC-USD,2018_1Q,USA,NIC,USD,Average total cost % of sending the equivialent of $200 USD,5.076923077,World Bank
2018_1Q-USA-NPL-USD,2018_1Q,USA,NPL,USD,Average total cost % of sending the equivialent of $200 USD,5.666666667,World Bank
2018_1Q-USA-PAK-USD,2018_1Q,USA,PAK,USD,Average total cost % of sending the equivialent of $200 USD,5.2,World Bank
2018_1Q-USA-PAN-USD,2018_1Q,USA,PAN,USD,Average total cost % of sending the equivialent of $200 USD,5.2,World Bank
2018_1Q-USA-PER-USD,2018_1Q,USA,PER,USD,Average total cost % of sending the equivialent of $200 USD,5.066666667,World Bank
2018_1Q-USA-PHL-USD,2018_1Q,USA,PHL,USD,Average total cost % of sending the equivialent of $200 USD,4.47826087,World Bank
2018_1Q-USA-SLV-USD,2018_1Q,USA,SLV,USD,Average total cost % of sending the equivialent of $200 USD,4.423076923,World Bank
2018_1Q-USA-SOM-USD,2018_1Q,USA,SOM,USD,Average total cost % of sending the equivialent of $200 USD,5.8,World Bank
2018_1Q-USA-SSD-USD,2018_1Q,USA,SSD,USD,Average total cost % of sending the equivialent of $200 USD,4.5,World Bank
2018_1Q-USA-THA-USD,2018_1Q,USA,THA,USD,Average total cost % of sending the equivialent of $200 USD,10.7,World Bank
2018_1Q-USA-UKR-USD,2018_1Q,USA,UKR,USD,Average total cost % of sending the equivialent of $200 USD,6.333333333,World Bank
2018_1Q-USA-VNM-USD,2018_1Q,USA,VNM,USD,Average total cost % of sending the equivialent of $200 USD,4.5625,World Bank
2018_1Q-USA-YEM-USD,2018_1Q,USA,YEM,USD,Average total cost % of sending the equivialent of $200 USD,6.5,World Bank
2018_1Q-USA-ZAF-USD,2018_1Q,USA,ZAF,USD,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2018_1Q-ZAF-AGO-ZAR,2018_1Q,ZAF,AGO,ZAR,Average total cost % of sending the equivialent of $200 USD,20.57142857,World Bank
2018_1Q-ZAF-BWA-ZAR,2018_1Q,ZAF,BWA,ZAR,Average total cost % of sending the equivialent of $200 USD,18.9,World Bank
2018_1Q-ZAF-CHN-ZAR,2018_1Q,ZAF,CHN,ZAR,Average total cost % of sending the equivialent of $200 USD,23.6,World Bank
2018_1Q-ZAF-IND-ZAR,2018_1Q,ZAF,IND,ZAR,Average total cost % of sending the equivialent of $200 USD,14.42857143,World Bank
2018_1Q-ZAF-KEN-ZAR,2018_1Q,ZAF,KEN,ZAR,Average total cost % of sending the equivialent of $200 USD,14.375,World Bank
